country,state,year,quarter,entity_type,district&pin,registered_users
india,maharashtra,2020,Q4,pincode,431003,207632
india,maharashtra,2020,Q4,pincode,421301,203721
india,maharashtra,2020,Q4,pincode,400612,198677
india,maharashtra,2021,Q1,district,pune,6481971
india,maharashtra,2021,Q1,district,thane,4014464
india,maharashtra,2021,Q1,district,mumbai suburban,3886500
india,maharashtra,2021,Q1,district,nashik,2049293
india,maharashtra,2021,Q1,district,nagpur,1761562
india,maharashtra,2021,Q1,district,aurangabad,1456891
india,maharashtra,2021,Q1,district,mumbai,1450548
india,maharashtra,2021,Q1,district,ahmednagar,1333477
india,maharashtra,2021,Q1,district,palghar,1225423
india,maharashtra,2021,Q1,district,solapur,1199130
india,maharashtra,2021,Q1,pincode,421302,396179
india,maharashtra,2021,Q1,pincode,410206,296340
india,maharashtra,2021,Q1,pincode,410501,294563
india,maharashtra,2021,Q1,pincode,421201,278568
india,maharashtra,2021,Q1,pincode,411033,242613
india,maharashtra,2021,Q1,pincode,411014,239079
india,maharashtra,2021,Q1,pincode,411046,227047
india,maharashtra,2021,Q1,pincode,431003,222366
india,maharashtra,2021,Q1,pincode,421301,219310
india,maharashtra,2021,Q1,pincode,400612,215326
india,maharashtra,2021,Q2,district,pune,6915820
india,maharashtra,2021,Q2,district,thane,4290066
india,maharashtra,2021,Q2,district,mumbai suburban,4151227
india,maharashtra,2021,Q2,district,nashik,2191882
india,maharashtra,2021,Q2,district,nagpur,1883447
india,maharashtra,2021,Q2,district,aurangabad,1557693
india,maharashtra,2021,Q2,district,mumbai,1549784
india,maharashtra,2021,Q2,district,ahmednagar,1429562
india,maharashtra,2021,Q2,district,palghar,1312388
india,maharashtra,2021,Q2,district,solapur,1283601
india,maharashtra,2021,Q2,pincode,421302,424376
india,maharashtra,2021,Q2,pincode,410206,316643
india,maharashtra,2021,Q2,pincode,410501,314922
india,maharashtra,2021,Q2,pincode,421201,297460
india,maharashtra,2021,Q2,pincode,411033,258524
india,maharashtra,2021,Q2,pincode,411014,254412
india,maharashtra,2021,Q2,pincode,411046,241933
india,maharashtra,2021,Q2,pincode,431003,236990
india,maharashtra,2021,Q2,pincode,421301,234225
india,maharashtra,2021,Q2,pincode,400612,230486
india,maharashtra,2021,Q3,district,pune,7398336
india,maharashtra,2021,Q3,district,thane,4597394
india,maharashtra,2021,Q3,district,mumbai suburban,4444495
india,maharashtra,2021,Q3,district,nashik,2352259
india,maharashtra,2021,Q3,district,nagpur,2020264
india,maharashtra,2021,Q3,district,aurangabad,1671665
india,maharashtra,2021,Q3,district,mumbai,1659663
india,maharashtra,2021,Q3,district,ahmednagar,1539300
india,maharashtra,2021,Q3,district,palghar,1410321
india,maharashtra,2021,Q3,district,solapur,1380100
india,maharashtra,2021,Q3,pincode,421302,456284
india,maharashtra,2021,Q3,pincode,410206,339230
india,maharashtra,2021,Q3,pincode,410501,338109
india,maharashtra,2021,Q3,pincode,421201,318461
india,maharashtra,2021,Q3,pincode,411033,276031
india,maharashtra,2021,Q3,pincode,411014,271372
india,maharashtra,2021,Q3,pincode,411046,258494
india,maharashtra,2021,Q3,pincode,431003,253190
india,maharashtra,2021,Q3,pincode,421301,250903
india,maharashtra,2021,Q3,pincode,400612,247336
india,maharashtra,2021,Q4,district,pune,7880431
india,maharashtra,2021,Q4,district,thane,4906492
india,maharashtra,2021,Q4,district,mumbai suburban,4740546
india,maharashtra,2021,Q4,district,nashik,2510393
india,maharashtra,2021,Q4,district,nagpur,2157149
india,maharashtra,2021,Q4,district,aurangabad,1786190
india,maharashtra,2021,Q4,district,mumbai,1770325
india,maharashtra,2021,Q4,district,ahmednagar,1646991
india,maharashtra,2021,Q4,district,palghar,1508500
india,maharashtra,2021,Q4,district,solapur,1475291
india,maharashtra,2021,Q4,pincode,421302,488443
india,maharashtra,2021,Q4,pincode,410501,361651
india,maharashtra,2021,Q4,pincode,410206,361639
india,maharashtra,2021,Q4,pincode,421201,339622
india,maharashtra,2021,Q4,pincode,411033,293493
india,maharashtra,2021,Q4,pincode,411014,288386
india,maharashtra,2021,Q4,pincode,411046,275050
india,maharashtra,2021,Q4,pincode,431003,269570
india,maharashtra,2021,Q4,pincode,421301,267613
india,maharashtra,2021,Q4,pincode,400612,264454
india,maharashtra,2022,Q1,district,pune,8331582
india,maharashtra,2022,Q1,district,thane,5196050
india,maharashtra,2022,Q1,district,mumbai suburban,5017556
india,maharashtra,2022,Q1,district,nashik,2661739
india,maharashtra,2022,Q1,district,nagpur,2286011
india,maharashtra,2022,Q1,district,aurangabad,1894797
india,maharashtra,2022,Q1,district,mumbai,1873643
india,maharashtra,2022,Q1,district,ahmednagar,1749682
india,maharashtra,2022,Q1,district,palghar,1601518
india,maharashtra,2022,Q1,district,solapur,1565902
india,maharashtra,2022,Q1,pincode,421302,518716
india,maharashtra,2022,Q1,pincode,410501,383878
india,maharashtra,2022,Q1,pincode,410206,382909
india,maharashtra,2022,Q1,pincode,421201,359195
india,maharashtra,2022,Q1,pincode,411033,309834
india,maharashtra,2022,Q1,pincode,411014,304204
india,maharashtra,2022,Q1,pincode,411046,290395
india,maharashtra,2022,Q1,pincode,431003,285232
india,maharashtra,2022,Q1,pincode,421301,283274
india,maharashtra,2022,Q1,pincode,400612,280349
india,maharashtra,2022,Q2,district,pune,8757249
india,maharashtra,2022,Q2,district,thane,5471749
india,maharashtra,2022,Q2,district,mumbai suburban,5281053
india,maharashtra,2022,Q2,district,nashik,2803471
india,maharashtra,2022,Q2,district,nagpur,2407812
india,maharashtra,2022,Q2,district,aurangabad,1996927
india,maharashtra,2022,Q2,district,mumbai,1972178
india,maharashtra,2022,Q2,district,ahmednagar,1844168
india,maharashtra,2022,Q2,district,palghar,1689875
india,maharashtra,2022,Q2,district,solapur,1649511
india,maharashtra,2022,Q2,pincode,421302,547501
india,maharashtra,2022,Q2,pincode,410501,405030
india,maharashtra,2022,Q2,pincode,410206,402926
india,maharashtra,2022,Q2,pincode,421201,377989
india,maharashtra,2022,Q2,pincode,411033,325347
india,maharashtra,2022,Q2,pincode,411014,319102
india,maharashtra,2022,Q2,pincode,411046,304859
india,maharashtra,2022,Q2,pincode,431003,299893
india,maharashtra,2022,Q2,pincode,421301,298201
india,maharashtra,2022,Q2,pincode,400612,295518
india,maharashtra,2022,Q3,district,pune,9194074
india,maharashtra,2022,Q3,district,thane,5757165
india,maharashtra,2022,Q3,district,mumbai suburban,5555095
india,maharashtra,2022,Q3,district,nashik,2948824
india,maharashtra,2022,Q3,district,nagpur,2532986
india,maharashtra,2022,Q3,district,aurangabad,2101234
india,maharashtra,2022,Q3,district,mumbai,2074701
india,maharashtra,2022,Q3,district,ahmednagar,1940071
india,maharashtra,2022,Q3,district,palghar,1781265
india,maharashtra,2022,Q3,district,solapur,1733556
india,maharashtra,2022,Q3,pincode,421302,577754
india,maharashtra,2022,Q3,pincode,410501,426978
india,maharashtra,2022,Q3,pincode,410206,423682
india,maharashtra,2022,Q3,pincode,421201,397304
india,maharashtra,2022,Q3,pincode,411033,341226
india,maharashtra,2022,Q3,pincode,411014,334370
india,maharashtra,2022,Q3,pincode,411046,319916
india,maharashtra,2022,Q3,pincode,431003,315106
india,maharashtra,2022,Q3,pincode,421301,313660
india,maharashtra,2022,Q3,pincode,400612,311391
india,maharashtra,2022,Q4,district,pune,9622338
india,maharashtra,2022,Q4,district,thane,6042267
india,maharashtra,2022,Q4,district,mumbai suburban,5831539
india,maharashtra,2022,Q4,district,nashik,3086721
india,maharashtra,2022,Q4,district,nagpur,2655029
india,maharashtra,2022,Q4,district,aurangabad,2201353
india,maharashtra,2022,Q4,district,mumbai,2178155
india,maharashtra,2022,Q4,district,ahmednagar,2027819
india,maharashtra,2022,Q4,district,palghar,1870957
india,maharashtra,2022,Q4,district,solapur,1811044
india,maharashtra,2022,Q4,pincode,421302,608005
india,maharashtra,2022,Q4,pincode,410501,448917
india,maharashtra,2022,Q4,pincode,410206,443926
india,maharashtra,2022,Q4,pincode,421201,416996
india,maharashtra,2022,Q4,pincode,411033,357121
india,maharashtra,2022,Q4,pincode,411014,349702
india,maharashtra,2022,Q4,pincode,411046,335006
india,maharashtra,2022,Q4,pincode,431003,330549
india,maharashtra,2022,Q4,pincode,421301,329184
india,maharashtra,2022,Q4,pincode,400612,327401
india,manipur,2018,Q1,district,imphal west,11304
india,manipur,2018,Q1,district,imphal east,6759
india,manipur,2018,Q1,district,thoubal,2764
india,manipur,2018,Q1,district,bishnupur,2371
india,manipur,2018,Q1,district,churachandpur,1524
india,manipur,2018,Q1,district,kangpokpi,1439
india,manipur,2018,Q1,district,kakching,915
india,manipur,2018,Q1,district,ukhrul,602
india,manipur,2018,Q1,district,tamenglong,550
india,manipur,2018,Q1,district,jiribam,460
india,manipur,2018,Q1,pincode,795004,5825
india,manipur,2018,Q1,pincode,795001,2063
india,manipur,2018,Q1,pincode,795138,1608
india,manipur,2018,Q1,pincode,795008,1230
india,manipur,2018,Q1,pincode,795133,1211
india,manipur,2018,Q1,pincode,795002,1189
india,manipur,2018,Q1,pincode,795130,1034
india,manipur,2018,Q1,pincode,795149,1034
india,manipur,2018,Q1,pincode,795009,970
india,manipur,2018,Q1,pincode,795010,948
india,manipur,2018,Q2,district,imphal west,16541
india,manipur,2018,Q2,district,imphal east,10390
india,manipur,2018,Q2,district,thoubal,4771
india,manipur,2018,Q2,district,bishnupur,3751
india,manipur,2018,Q2,district,churachandpur,2362
india,manipur,2018,Q2,district,kangpokpi,2183
india,manipur,2018,Q2,district,kakching,1571
india,manipur,2018,Q2,district,ukhrul,905
india,manipur,2018,Q2,district,tamenglong,824
india,manipur,2018,Q2,district,jiribam,732
india,manipur,2018,Q2,pincode,795004,8370
india,manipur,2018,Q2,pincode,795001,3001
india,manipur,2018,Q2,pincode,795138,2602
india,manipur,2018,Q2,pincode,795133,1893
india,manipur,2018,Q2,pincode,795130,1795
india,manipur,2018,Q2,pincode,795149,1775
india,manipur,2018,Q2,pincode,795008,1773
india,manipur,2018,Q2,pincode,795002,1728
india,manipur,2018,Q2,pincode,795148,1539
india,manipur,2018,Q2,pincode,795103,1516
india,manipur,2018,Q3,district,imphal west,21696
india,manipur,2018,Q3,district,imphal east,13541
india,manipur,2018,Q3,district,thoubal,6112
india,manipur,2018,Q3,district,bishnupur,5106
india,manipur,2018,Q3,district,churachandpur,3420
india,manipur,2018,Q3,district,kangpokpi,3073
india,manipur,2018,Q3,district,kakching,2326
india,manipur,2018,Q3,district,ukhrul,1346
india,manipur,2018,Q3,district,tamenglong,1268
india,manipur,2018,Q3,district,jiribam,1086
india,manipur,2018,Q3,pincode,795004,10911
india,manipur,2018,Q3,pincode,795001,4101
india,manipur,2018,Q3,pincode,795138,3219
india,manipur,2018,Q3,pincode,795133,2534
india,manipur,2018,Q3,pincode,795002,2316
india,manipur,2018,Q3,pincode,795008,2279
india,manipur,2018,Q3,pincode,795103,2219
india,manipur,2018,Q3,pincode,795130,2128
india,manipur,2018,Q3,pincode,795149,2114
india,manipur,2018,Q3,pincode,795148,2056
india,manipur,2018,Q4,district,imphal west,28383
india,manipur,2018,Q4,district,imphal east,17777
india,manipur,2018,Q4,district,thoubal,8027
india,manipur,2018,Q4,district,bishnupur,7049
india,manipur,2018,Q4,district,churachandpur,4951
india,manipur,2018,Q4,district,kangpokpi,4249
india,manipur,2018,Q4,district,kakching,3153
india,manipur,2018,Q4,district,ukhrul,1842
india,manipur,2018,Q4,district,tamenglong,1712
india,manipur,2018,Q4,district,jiribam,1393
india,manipur,2018,Q4,pincode,795004,14342
india,manipur,2018,Q4,pincode,795001,5526
india,manipur,2018,Q4,pincode,795138,4221
india,manipur,2018,Q4,pincode,795133,3508
india,manipur,2018,Q4,pincode,795002,3077
india,manipur,2018,Q4,pincode,795103,2985
india,manipur,2018,Q4,pincode,795008,2877
india,manipur,2018,Q4,pincode,795148,2734
india,manipur,2018,Q4,pincode,795149,2679
india,manipur,2018,Q4,pincode,795010,2549
india,manipur,2019,Q1,district,imphal west,33668
india,manipur,2019,Q1,district,imphal east,21136
india,manipur,2019,Q1,district,thoubal,9529
india,manipur,2019,Q1,district,bishnupur,8537
india,manipur,2019,Q1,district,churachandpur,6138
india,manipur,2019,Q1,district,kangpokpi,5212
india,manipur,2019,Q1,district,kakching,3850
india,manipur,2019,Q1,district,ukhrul,2368
india,manipur,2019,Q1,district,tamenglong,2148
india,manipur,2019,Q1,district,jiribam,1759
india,manipur,2019,Q1,pincode,795004,16916
india,manipur,2019,Q1,pincode,795001,6562
india,manipur,2019,Q1,pincode,795138,4947
india,manipur,2019,Q1,pincode,795133,4247
india,manipur,2019,Q1,pincode,795002,3738
india,manipur,2019,Q1,pincode,795103,3612
india,manipur,2019,Q1,pincode,795008,3437
india,manipur,2019,Q1,pincode,795148,3259
india,manipur,2019,Q1,pincode,795149,3182
india,manipur,2019,Q1,pincode,795010,3025
india,manipur,2019,Q2,district,imphal west,39303
india,manipur,2019,Q2,district,imphal east,24652
india,manipur,2019,Q2,district,thoubal,10915
india,manipur,2019,Q2,district,bishnupur,10014
india,manipur,2019,Q2,district,churachandpur,7662
india,manipur,2019,Q2,district,kangpokpi,6407
india,manipur,2019,Q2,district,kakching,4599
india,manipur,2019,Q2,district,ukhrul,2981
india,manipur,2019,Q2,district,tamenglong,2628
india,manipur,2019,Q2,district,chandel,2175
india,manipur,2019,Q2,pincode,795004,19706
india,manipur,2019,Q2,pincode,795001,7662
india,manipur,2019,Q2,pincode,795138,5616
india,manipur,2019,Q2,pincode,795133,4966
india,manipur,2019,Q2,pincode,795002,4424
india,manipur,2019,Q2,pincode,795103,4265
india,manipur,2019,Q2,pincode,795008,3990
india,manipur,2019,Q2,pincode,795148,3777
india,manipur,2019,Q2,pincode,795149,3589
india,manipur,2019,Q2,pincode,795010,3558
india,manipur,2019,Q3,district,imphal west,45268
india,manipur,2019,Q3,district,imphal east,28331
india,manipur,2019,Q3,district,thoubal,12427
india,manipur,2019,Q3,district,bishnupur,11647
india,manipur,2019,Q3,district,churachandpur,9071
india,manipur,2019,Q3,district,kangpokpi,7621
india,manipur,2019,Q3,district,kakching,5355
india,manipur,2019,Q3,district,ukhrul,3488
india,manipur,2019,Q3,district,tamenglong,3085
india,manipur,2019,Q3,district,chandel,2581
india,manipur,2019,Q3,pincode,795004,22710
india,manipur,2019,Q3,pincode,795001,8963
india,manipur,2019,Q3,pincode,795138,6388
india,manipur,2019,Q3,pincode,795133,5752
india,manipur,2019,Q3,pincode,795002,5070
india,manipur,2019,Q3,pincode,795103,5001
india,manipur,2019,Q3,pincode,795008,4684
india,manipur,2019,Q3,pincode,795148,4254
india,manipur,2019,Q3,pincode,795010,4102
india,manipur,2019,Q3,pincode,795149,3974
india,manipur,2019,Q4,district,imphal west,51063
india,manipur,2019,Q4,district,imphal east,31935
india,manipur,2019,Q4,district,thoubal,14194
india,manipur,2019,Q4,district,bishnupur,13387
india,manipur,2019,Q4,district,churachandpur,10431
india,manipur,2019,Q4,district,kangpokpi,8850
india,manipur,2019,Q4,district,kakching,6126
india,manipur,2019,Q4,district,ukhrul,4091
india,manipur,2019,Q4,district,tamenglong,3651
india,manipur,2019,Q4,district,chandel,3029
india,manipur,2019,Q4,pincode,795004,25471
india,manipur,2019,Q4,pincode,795001,10002
india,manipur,2019,Q4,pincode,795138,7206
india,manipur,2019,Q4,pincode,795133,6672
india,manipur,2019,Q4,pincode,795103,5745
india,manipur,2019,Q4,pincode,795002,5696
india,manipur,2019,Q4,pincode,795008,5365
india,manipur,2019,Q4,pincode,795148,4925
india,manipur,2019,Q4,pincode,795010,4709
india,manipur,2019,Q4,pincode,795149,4512
india,manipur,2020,Q1,district,imphal west,57485
india,manipur,2020,Q1,district,imphal east,36105
india,manipur,2020,Q1,district,thoubal,16244
india,manipur,2020,Q1,district,bishnupur,15333
india,manipur,2020,Q1,district,churachandpur,12420
india,manipur,2020,Q1,district,kangpokpi,10241
india,manipur,2020,Q1,district,kakching,7075
india,manipur,2020,Q1,district,ukhrul,4892
india,manipur,2020,Q1,district,tamenglong,4169
india,manipur,2020,Q1,district,chandel,3471
india,manipur,2020,Q1,pincode,795004,28400
india,manipur,2020,Q1,pincode,795001,11267
india,manipur,2020,Q1,pincode,795138,8206
india,manipur,2020,Q1,pincode,795133,7649
india,manipur,2020,Q1,pincode,795103,6635
india,manipur,2020,Q1,pincode,795002,6376
india,manipur,2020,Q1,pincode,795008,6066
india,manipur,2020,Q1,pincode,795148,5614
india,manipur,2020,Q1,pincode,795010,5397
india,manipur,2020,Q1,pincode,795149,5197
india,manipur,2020,Q2,district,imphal west,67897
india,manipur,2020,Q2,district,imphal east,43144
india,manipur,2020,Q2,district,thoubal,20186
india,manipur,2020,Q2,district,bishnupur,19027
india,manipur,2020,Q2,district,churachandpur,15469
india,manipur,2020,Q2,district,kangpokpi,12965
india,manipur,2020,Q2,district,kakching,9028
india,manipur,2020,Q2,district,ukhrul,6223
india,manipur,2020,Q2,district,tamenglong,5158
india,manipur,2020,Q2,district,chandel,4278
india,manipur,2020,Q2,pincode,795004,32442
india,manipur,2020,Q2,pincode,795001,13115
india,manipur,2020,Q2,pincode,795138,10076
india,manipur,2020,Q2,pincode,795133,9675
india,manipur,2020,Q2,pincode,795103,8426
india,manipur,2020,Q2,pincode,795002,7522
india,manipur,2020,Q2,pincode,795008,7283
india,manipur,2020,Q2,pincode,795148,6862
india,manipur,2020,Q2,pincode,795149,6744
india,manipur,2020,Q2,pincode,795010,6572
india,manipur,2020,Q3,district,imphal west,79723
india,manipur,2020,Q3,district,imphal east,51383
india,manipur,2020,Q3,district,thoubal,24183
india,manipur,2020,Q3,district,bishnupur,22965
india,manipur,2020,Q3,district,churachandpur,19501
india,manipur,2020,Q3,district,kangpokpi,15966
india,manipur,2020,Q3,district,kakching,10752
india,manipur,2020,Q3,district,ukhrul,7657
india,manipur,2020,Q3,district,tamenglong,6475
india,manipur,2020,Q3,district,chandel,5252
india,manipur,2020,Q3,pincode,795004,37728
india,manipur,2020,Q3,pincode,795001,15470
india,manipur,2020,Q3,pincode,795138,12056
india,manipur,2020,Q3,pincode,795133,11530
