country,state,year,entity_type,quarter,district&pincode,transaction_count,total_amount
india,bihar,2018,pincode,Q2,800020,184124,255946632
india,bihar,2018,pincode,Q2,845401,105036,162911019
india,bihar,2018,pincode,Q2,800026,87771,116753830
india,bihar,2018,pincode,Q2,845438,78684,121397716
india,bihar,2018,pincode,Q2,800015,77783,119762207
india,bihar,2018,pincode,Q2,842002,74853,120529274
india,bihar,2018,pincode,Q2,823001,71312,105788794
india,bihar,2018,pincode,Q2,848101,67307,106553126
india,bihar,2018,district,Q3,patna,3360157,3873142430
india,bihar,2018,district,Q3,muzaffarpur,959708,1265457842
india,bihar,2018,district,Q3,gaya,919453,893929004
india,bihar,2018,district,Q3,nalanda,896006,768203889
india,bihar,2018,district,Q3,rohtas,701262,668806719
india,bihar,2018,district,Q3,purbi champaran,544285,921447417
india,bihar,2018,district,Q3,pashchim champaran,427544,778844052
india,bihar,2018,district,Q3,vaishali,427385,660314110
india,bihar,2018,district,Q3,bhagalpur,422204,579615297
india,bihar,2018,district,Q3,darbhanga,413648,764466707
india,bihar,2018,pincode,Q3,800006,665118,534610346
india,bihar,2018,pincode,Q3,800001,456327,682307785
india,bihar,2018,pincode,Q3,800020,446790,456664134
india,bihar,2018,pincode,Q3,823003,212925,150070734
india,bihar,2018,pincode,Q3,800026,206452,216392120
india,bihar,2018,pincode,Q3,823001,197591,199191313
india,bihar,2018,pincode,Q3,803216,190750,149096760
india,bihar,2018,pincode,Q3,845401,179174,236464210
india,bihar,2018,pincode,Q3,823002,175214,142041738
india,bihar,2018,pincode,Q3,821115,161490,155866915
india,bihar,2018,district,Q4,patna,3256138,4907266831
india,bihar,2018,district,Q4,muzaffarpur,886640,1682571935
india,bihar,2018,district,Q4,purbi champaran,732175,1458571863
india,bihar,2018,district,Q4,gaya,724866,1079658570
india,bihar,2018,district,Q4,nalanda,666931,846144772
india,bihar,2018,district,Q4,pashchim champaran,582470,1215256332
india,bihar,2018,district,Q4,rohtas,534230,818426211
india,bihar,2018,district,Q4,samastipur,529944,1020002681
india,bihar,2018,district,Q4,vaishali,522642,964760831
india,bihar,2018,district,Q4,darbhanga,515957,1142706537
india,bihar,2018,pincode,Q4,800006,609082,621980077
india,bihar,2018,pincode,Q4,800001,473734,895379122
india,bihar,2018,pincode,Q4,800020,374925,529771138
india,bihar,2018,pincode,Q4,845401,214245,350163438
india,bihar,2018,pincode,Q4,800026,174944,246617786
india,bihar,2018,pincode,Q4,823001,147970,238003492
india,bihar,2018,pincode,Q4,845438,141044,280612315
india,bihar,2018,pincode,Q4,823003,127993,135362803
india,bihar,2018,pincode,Q4,803216,117853,144230280
india,bihar,2018,pincode,Q4,800015,114208,204782186
india,bihar,2019,district,Q1,patna,7894598,11217940482
india,bihar,2019,district,Q1,muzaffarpur,1262299,2061506662
india,bihar,2019,district,Q1,purbi champaran,1069790,1856147556
india,bihar,2019,district,Q1,gaya,1025084,1460009336
india,bihar,2019,district,Q1,nalanda,946010,1077003028
india,bihar,2019,district,Q1,pashchim champaran,938338,1627339576
india,bihar,2019,district,Q1,rohtas,879724,1104230103
india,bihar,2019,district,Q1,samastipur,792952,1239854737
india,bihar,2019,district,Q1,darbhanga,763583,1448771357
india,bihar,2019,district,Q1,vaishali,749004,1174950625
india,bihar,2019,pincode,Q1,800015,3028480,5194115440
india,bihar,2019,pincode,Q1,800006,1018316,796749036
india,bihar,2019,pincode,Q1,800001,722704,1136818348
india,bihar,2019,pincode,Q1,800020,566441,662630946
india,bihar,2019,pincode,Q1,845401,331604,459319104
india,bihar,2019,pincode,Q1,800026,273238,298290515
india,bihar,2019,pincode,Q1,845438,247420,385161390
india,bihar,2019,pincode,Q1,823001,228702,336222326
india,bihar,2019,pincode,Q1,842002,184431,313071335
india,bihar,2019,pincode,Q1,803101,170456,191968826
india,bihar,2019,district,Q2,patna,13421445,26125484618
india,bihar,2019,district,Q2,muzaffarpur,1260648,2730311714
india,bihar,2019,district,Q2,purbi champaran,937122,2207821269
india,bihar,2019,district,Q2,gaya,919937,1718017778
india,bihar,2019,district,Q2,pashchim champaran,754956,1807646307
india,bihar,2019,district,Q2,darbhanga,727675,1822608072
india,bihar,2019,district,Q2,nalanda,710450,1254625995
india,bihar,2019,district,Q2,vaishali,706255,1503710719
india,bihar,2019,district,Q2,madhubani,689839,1830248520
india,bihar,2019,district,Q2,saran,660816,1511533675
india,bihar,2019,pincode,Q2,800015,9362673,19331794343
india,bihar,2019,pincode,Q2,800006,752705,794003781
india,bihar,2019,pincode,Q2,800001,673777,1290892313
india,bihar,2019,pincode,Q2,800020,455695,750429668
india,bihar,2019,pincode,Q2,845401,259303,504134757
india,bihar,2019,pincode,Q2,842002,240597,509372474
india,bihar,2019,pincode,Q2,823001,232085,437124188
india,bihar,2019,pincode,Q2,800026,215418,318823535
india,bihar,2019,pincode,Q2,845438,191190,409106444
india,bihar,2019,pincode,Q2,846004,162084,341895362
india,bihar,2019,district,Q3,patna,13404838,29128507191
india,bihar,2019,district,Q3,muzaffarpur,1526447,2988596103
india,bihar,2019,district,Q3,gaya,1275920,1904955491
india,bihar,2019,district,Q3,purbi champaran,1028626,2348550130
india,bihar,2019,district,Q3,vaishali,835929,1574270004
india,bihar,2019,district,Q3,darbhanga,802970,1893397261
india,bihar,2019,district,Q3,pashchim champaran,794590,1810006586
india,bihar,2019,district,Q3,saran,768342,1481370486
india,bihar,2019,district,Q3,nalanda,734808,1272371591
india,bihar,2019,district,Q3,madhubani,732727,1815165089
india,bihar,2019,pincode,Q3,800015,8554034,21451659382
india,bihar,2019,pincode,Q3,800001,867610,1505767492
india,bihar,2019,pincode,Q3,800006,832126,897172231
india,bihar,2019,pincode,Q3,800020,535246,836008049
india,bihar,2019,pincode,Q3,823001,300735,493995778
india,bihar,2019,pincode,Q3,842002,291466,646642390
india,bihar,2019,pincode,Q3,845401,281037,559454909
india,bihar,2019,pincode,Q3,800026,254307,369617101
india,bihar,2019,pincode,Q3,823002,231101,246783685
india,bihar,2019,pincode,Q3,845438,207066,431477465
india,bihar,2019,district,Q4,patna,17235243,37707384360
india,bihar,2019,district,Q4,muzaffarpur,1900732,4136536726
india,bihar,2019,district,Q4,gaya,1627240,2505031784
india,bihar,2019,district,Q4,purbi champaran,1432859,3375935181
india,bihar,2019,district,Q4,nalanda,1426896,1803708280
india,bihar,2019,district,Q4,pashchim champaran,1130965,2726720273
india,bihar,2019,district,Q4,rohtas,1129246,1764430308
india,bihar,2019,district,Q4,vaishali,1092261,2283531751
india,bihar,2019,district,Q4,darbhanga,1059279,2585981569
india,bihar,2019,district,Q4,saran,1039542,2265346427
india,bihar,2019,pincode,Q4,800015,10441675,26228173437
india,bihar,2019,pincode,Q4,800001,1988061,4069370988
india,bihar,2019,pincode,Q4,800006,920799,932098681
india,bihar,2019,pincode,Q4,800020,664261,958739054
india,bihar,2019,pincode,Q4,823001,389852,618027173
india,bihar,2019,pincode,Q4,845401,383882,783368695
india,bihar,2019,pincode,Q4,842002,381521,862928119
india,bihar,2019,pincode,Q4,845438,306174,703799750
india,bihar,2019,pincode,Q4,800026,297467,392995532
india,bihar,2019,pincode,Q4,803101,274316,327824164
india,bihar,2020,district,Q1,patna,15560992,39935619593
india,bihar,2020,district,Q1,muzaffarpur,2083611,4863182774
india,bihar,2020,district,Q1,purbi champaran,1671939,4068019841
india,bihar,2020,district,Q1,gaya,1524983,2986729749
india,bihar,2020,district,Q1,pashchim champaran,1495660,3918107336
india,bihar,2020,district,Q1,darbhanga,1296525,3181062829
india,bihar,2020,district,Q1,siwan,1271446,3110551570
india,bihar,2020,district,Q1,madhubani,1264352,3304637932
india,bihar,2020,district,Q1,samastipur,1233758,2987274105
india,bihar,2020,district,Q1,vaishali,1177251,2609194507
india,bihar,2020,pincode,Q1,800001,10678852,31286535937
india,bihar,2020,pincode,Q1,800006,830881,1040206592
india,bihar,2020,pincode,Q1,800020,619137,1093347478
india,bihar,2020,pincode,Q1,845438,463471,1269348692
india,bihar,2020,pincode,Q1,841226,420933,1299688427
india,bihar,2020,pincode,Q1,845401,412961,896501184
india,bihar,2020,pincode,Q1,842002,360470,938996283
india,bihar,2020,pincode,Q1,823001,305370,606863253
india,bihar,2020,pincode,Q1,846004,284513,684507900
india,bihar,2020,pincode,Q1,800026,272956,454569343
india,bihar,2020,district,Q2,patna,13807801,37859920784
india,bihar,2020,district,Q2,muzaffarpur,2572251,5903193156
india,bihar,2020,district,Q2,purbi champaran,2357758,5443836316
india,bihar,2020,district,Q2,gaya,1972685,4100072381
india,bihar,2020,district,Q2,pashchim champaran,1947807,4653237699
india,bihar,2020,district,Q2,madhubani,1777506,4146168147
india,bihar,2020,district,Q2,darbhanga,1660540,3932060943
india,bihar,2020,district,Q2,saran,1590231,3305092760
india,bihar,2020,district,Q2,bhagalpur,1561760,3998834364
india,bihar,2020,district,Q2,samastipur,1536299,3614031763
india,bihar,2020,pincode,Q2,800001,9603835,29875811977
india,bihar,2020,pincode,Q2,800020,459638,853125712
india,bihar,2020,pincode,Q2,842002,431943,1224107781
india,bihar,2020,pincode,Q2,845438,425922,1018706621
india,bihar,2020,pincode,Q2,845401,423263,933402653
india,bihar,2020,pincode,Q2,812002,407349,1486861039
india,bihar,2020,pincode,Q2,800006,315041,514113793
india,bihar,2020,pincode,Q2,841226,299693,804789205
india,bihar,2020,pincode,Q2,823001,278544,609750828
india,bihar,2020,pincode,Q2,842001,252601,607297891
india,bihar,2020,district,Q3,patna,20716631,53687192629
india,bihar,2020,district,Q3,muzaffarpur,3476178,8200376318
india,bihar,2020,district,Q3,purbi champaran,3014805,7082795603
india,bihar,2020,district,Q3,gaya,2533169,5418904171
india,bihar,2020,district,Q3,madhubani,2378853,5502534112
india,bihar,2020,district,Q3,darbhanga,2323627,5614591300
india,bihar,2020,district,Q3,bhagalpur,2291210,5919155397
india,bihar,2020,district,Q3,pashchim champaran,2269399,5255815898
india,bihar,2020,district,Q3,saran,2089459,4722794813
india,bihar,2020,district,Q3,vaishali,2036376,4585312142
india,bihar,2020,pincode,Q3,800001,14656027,41210183921
india,bihar,2020,pincode,Q3,800020,703982,1458184901
india,bihar,2020,pincode,Q3,812002,700852,2260908346
india,bihar,2020,pincode,Q3,845401,620915,1450876388
india,bihar,2020,pincode,Q3,842002,582293,1470096059
india,bihar,2020,pincode,Q3,845438,514159,1199048552
india,bihar,2020,pincode,Q3,800006,505848,885362370
india,bihar,2020,pincode,Q3,854301,487292,1268278392
india,bihar,2020,pincode,Q3,846004,460846,1163052301
india,bihar,2020,pincode,Q3,823001,437681,951169380
india,bihar,2020,district,Q4,patna,24443301,59562106826
india,bihar,2020,district,Q4,muzaffarpur,4970912,12202451465
india,bihar,2020,district,Q4,purbi champaran,4295258,11303073256
india,bihar,2020,district,Q4,gaya,3671183,8039045789
india,bihar,2020,district,Q4,madhubani,3371688,8381284790
india,bihar,2020,district,Q4,darbhanga,3297598,8213612835
india,bihar,2020,district,Q4,pashchim champaran,3212814,8105523399
india,bihar,2020,district,Q4,saran,3186771,7973001812
india,bihar,2020,district,Q4,bhagalpur,2991335,7190986202
india,bihar,2020,district,Q4,siwan,2923089,7277805273
india,bihar,2020,pincode,Q4,800001,14983099,39976507362
india,bihar,2020,pincode,Q4,800020,1139908,2310014021
india,bihar,2020,pincode,Q4,800006,1049670,1699922493
india,bihar,2020,pincode,Q4,845401,966905,2337922941
india,bihar,2020,pincode,Q4,845438,798487,1955759731
india,bihar,2020,pincode,Q4,842002,792841,1898126376
india,bihar,2020,pincode,Q4,823001,720110,1504141595
india,bihar,2020,pincode,Q4,812002,699980,1975708430
india,bihar,2020,pincode,Q4,854301,664144,1546080046
india,bihar,2020,pincode,Q4,846004,649173,1515856109
india,bihar,2021,district,Q1,patna,41272981,88998693556
india,bihar,2021,district,Q1,muzaffarpur,5221017,13070944463
india,bihar,2021,district,Q1,purbi champaran,4379932,11804741355
india,bihar,2021,district,Q1,gaya,3790466,8943163048
india,bihar,2021,district,Q1,bhagalpur,3729907,8757585231
india,bihar,2021,district,Q1,darbhanga,3456999,8967471837
india,bihar,2021,district,Q1,pashchim champaran,3418382,9047860514
india,bihar,2021,district,Q1,madhubani,3251471,8809359759
india,bihar,2021,district,Q1,saran,3020459,7424026781
india,bihar,2021,district,Q1,samastipur,2833659,7326852418
india,bihar,2021,pincode,Q1,800001,30937663,68071234953
india,bihar,2021,pincode,Q1,800006,1445408,2044215999
india,bihar,2021,pincode,Q1,812002,1294407,2974824725
india,bihar,2021,pincode,Q1,800020,1280068,2479435418
india,bihar,2021,pincode,Q1,842002,1073211,2482912331
india,bihar,2021,pincode,Q1,845401,1055075,2464758940
india,bihar,2021,pincode,Q1,845438,880745,2088193313
india,bihar,2021,pincode,Q1,854301,875185,1958403080
india,bihar,2021,pincode,Q1,846004,807152,1824715535
india,bihar,2021,pincode,Q1,823001,796129,1672251870
india,bihar,2021,district,Q2,patna,53400850,114936398151
india,bihar,2021,district,Q2,muzaffarpur,6872504,17019791090
india,bihar,2021,district,Q2,purbi champaran,6300129,15889825388
india,bihar,2021,district,Q2,bhagalpur,5068435,11733711173
india,bihar,2021,district,Q2,darbhanga,4739297,11767784404
india,bihar,2021,district,Q2,gaya,4732185,11427447209
india,bihar,2021,district,Q2,siwan,4705097,11418849549
india,bihar,2021,district,Q2,madhubani,4695466,11634612114
india,bihar,2021,district,Q2,pashchim champaran,4672176,11234841877
india,bihar,2021,district,Q2,saran,4392087,10815034968
india,bihar,2021,pincode,Q2,800001,42836603,91781680811
india,bihar,2021,pincode,Q2,812002,1958899,4209745460
india,bihar,2021,pincode,Q2,842002,1370353,3140135185
india,bihar,2021,pincode,Q2,845401,1210441,2882777813
india,bihar,2021,pincode,Q2,841226,1204361,2914409125
india,bihar,2021,pincode,Q2,800020,1161642,2546006675
india,bihar,2021,pincode,Q2,854301,1152369,2512968861
india,bihar,2021,pincode,Q2,845438,1057650,2452007261
india,bihar,2021,pincode,Q2,800006,963330,1633775908
india,bihar,2021,pincode,Q2,846004,960198,2211938496
india,bihar,2021,district,Q3,patna,65085179,120377977089
india,bihar,2021,district,Q3,muzaffarpur,8663460,19088505213
india,bihar,2021,district,Q3,purbi champaran,7528149,17061553144
india,bihar,2021,district,Q3,siwan,6975763,14555326812
india,bihar,2021,district,Q3,bhagalpur,6299248,12979510129
india,bihar,2021,district,Q3,gaya,5929649,12593071265
india,bihar,2021,district,Q3,darbhanga,5791524,12557911471
india,bihar,2021,district,Q3,pashchim champaran,5626291,12052580759
india,bihar,2021,district,Q3,madhubani,5236281,11442243635
india,bihar,2021,district,Q3,saran,4909074,10653230755
india,bihar,2021,pincode,Q3,800001,49086869,90644799090
india,bihar,2021,pincode,Q3,841226,3136176,6373472507
india,bihar,2021,pincode,Q3,812002,2391694,4501959195
india,bihar,2021,pincode,Q3,800006,2154675,2746295026
india,bihar,2021,pincode,Q3,842002,2020953,4045865094
india,bihar,2021,pincode,Q3,800020,1925842,3513843210
india,bihar,2021,pincode,Q3,845401,1804737,3566298125
india,bihar,2021,pincode,Q3,854301,1606525,3058885710
india,bihar,2021,pincode,Q3,845438,1511332,2977354343
india,bihar,2021,pincode,Q3,846004,1447174,2771835531
india,bihar,2021,district,Q4,patna,81765610,151293164596
india,bihar,2021,district,Q4,muzaffarpur,11287438,25294883682
india,bihar,2021,district,Q4,purbi champaran,9979391,22867973830
india,bihar,2021,district,Q4,siwan,9398007,20337077706
india,bihar,2021,district,Q4,bhagalpur,8447521,17306243345
india,bihar,2021,district,Q4,gaya,7707242,16641218690
india,bihar,2021,district,Q4,pashchim champaran,7557978,16286679057
